Site_ID,Class_Name,End_Date,Start_Time,Capacity,Booked,Price_INR,End_DateTime,Weekday,Hour,Capacity_Utilization,Revenue,MaxBookes,Dataset
BRP,Aqua Tots 11.00-11.30am,9-May-18,11:00:00,10,7,999.0,2018-05-09,Wednesday,11,70.0,6993.0,10,Train
BRP,Aqua Tots 11.00-11.30am,16-May-18,11:00:00,10,7,999.0,2018-05-16,Wednesday,11,70.0,6993.0,10,Train
BRP,Aqua Tots 11.00-11.30am,23-May-18,11:00:00,10,6,999.0,2018-05-23,Wednesday,11,60.0,5994.0,10,Train
SBP,Aqua Tots 9.00-9.30am,6-Apr-18,9:00:00,10,3,999.0,2018-04-06,Friday,9,30.0,2997.0,10,Train
SBP,Aqua Tots 9.00-9.30am,13-Apr-18,9:00:00,10,3,999.0,2018-04-13,Friday,9,30.0,2997.0,10,Train
SBP,Aqua Tots 9.00-9.30am,20-Apr-18,9:00:00,10,2,999.0,2018-04-20,Friday,9,20.0,1998.0,10,Train
SBP,Aqua Tots 9.00-9.30am,27-Apr-18,9:00:00,10,3,999.0,2018-04-27,Friday,9,30.0,2997.0,10,Train
SBP,Aqua Tots 9.00-9.30am,4-May-18,9:00:00,10,4,999.0,2018-05-04,Friday,9,40.0,3996.0,10,Train
SBP,Aqua Tots 9.00-9.30am,11-May-18,9:00:00,10,4,999.0,2018-05-11,Friday,9,40.0,3996.0,10,Train
SBP,Aqua Tots 9.00-9.30am,18-May-18,9:00:00,10,2,999.0,2018-05-18,Friday,9,20.0,1998.0,10,Train
TSC,Aqua Zumba  12.00-1.00pm,6-Apr-18,12:00:00,25,15,1999.0,2018-04-06,Friday,12,60.0,29985.0,25,Train
TSC,Aqua Zumba  12.00-1.00pm,13-Apr-18,12:00:00,25,12,1999.0,2018-04-13,Friday,12,48.0,23988.0,25,Train
TSC,Aqua Zumba  12.00-1.00pm,20-Apr-18,12:00:00,25,14,1999.0,2018-04-20,Friday,12,56.0,27986.0,25,Train
TSC,Aqua Zumba  12.00-1.00pm,27-Apr-18,12:00:00,25,14,1999.0,2018-04-27,Friday,12,56.0,27986.0,25,Train
TSC,Aqua Zumba  12.00-1.00pm,11-May-18,12:00:00,25,14,1999.0,2018-05-11,Friday,12,56.0,27986.0,25,Train
TSC,Aqua Zumba  12.00-1.00pm,18-May-18,12:00:00,25,10,1999.0,2018-05-18,Friday,12,40.0,19990.0,25,Train
TSC,Aqua Zumba  12.00-1.00pm,25-May-18,12:00:00,25,16,1999.0,2018-05-25,Friday,12,64.0,31984.0,25,Train
BRP,Aquababies 10.00 -10.30am,9-Apr-18,10:00:00,10,7,1499.0,2018-04-09,Monday,10,70.0,10493.0,10,Train
BRP,Aquababies 10.00 -10.30am,16-Apr-18,10:00:00,10,9,1499.0,2018-04-16,Monday,10,90.0,13491.0,10,Train
BRP,Aquababies 10.00 -10.30am,23-Apr-18,10:00:00,10,10,1499.0,2018-04-23,Monday,10,100.0,14990.0,10,Train
BRP,Aquababies 10.00 -10.30am,30-Apr-18,10:00:00,10,10,1499.0,2018-04-30,Monday,10,100.0,14990.0,10,Train
BRP,Aquababies 10.00 -10.30am,14-May-18,10:00:00,10,7,1499.0,2018-05-14,Monday,10,70.0,10493.0,10,Train
BRP,Aquababies 10.00 -10.30am,21-May-18,10:00:00,10,6,1499.0,2018-05-21,Monday,10,60.0,8994.0,10,Train
BRP,Aquababies 10.30-11.00am,4-Apr-18,10:30:00,10,6,1499.0,2018-04-04,Wednesday,10,60.0,8994.0,10,Train
BRP,Aquababies 10.30-11.00am,11-Apr-18,10:30:00,10,3,1499.0,2018-04-11,Wednesday,10,30.0,4497.0,10,Train
BRP,Aquababies 10.30-11.00am,18-Apr-18,10:30:00,10,5,1499.0,2018-04-18,Wednesday,10,50.0,7495.0,10,Train
BRP,Aquababies 10.30-11.00am,25-Apr-18,10:30:00,10,8,1499.0,2018-04-25,Wednesday,10,80.0,11992.0,10,Train
BRP,Aquababies 10.30-11.00am,2-May-18,10:30:00,10,9,1499.0,2018-05-02,Wednesday,10,90.0,13491.0,10,Train
BRP,Aquababies 10.30-11.00am,9-May-18,10:30:00,10,9,1499.0,2018-05-09,Wednesday,10,90.0,13491.0,10,Train
BRP,Aquababies 10.30-11.00am,16-May-18,10:30:00,10,9,1499.0,2018-05-16,Wednesday,10,90.0,13491.0,10,Train
BRP,Aquababies 10.30-11.00am,23-May-18,10:30:00,10,10,1499.0,2018-05-23,Wednesday,10,100.0,14990.0,10,Train
SBP,Aquababies/tots 12-12.30,18-Apr-18,12:00:00,10,8,1499.0,2018-04-18,Wednesday,12,80.0,11992.0,10,Train
SBP,Aquababies/tots 12-12.30,25-Apr-18,12:00:00,10,8,1499.0,2018-04-25,Wednesday,12,80.0,11992.0,10,Train
SBP,Aquababies/tots 12-12.30,2-May-18,12:00:00,10,8,1499.0,2018-05-02,Wednesday,12,80.0,11992.0,10,Train
SBP,Aquababies/tots 12-12.30,9-May-18,12:00:00,10,9,1499.0,2018-05-09,Wednesday,12,90.0,13491.0,10,Train
SBP,Aquababies/tots 12-12.30,16-May-18,12:00:00,10,7,1499.0,2018-05-16,Wednesday,12,70.0,10493.0,10,Train
SBP,Aquababies/tots 12-12.30,23-May-18,12:00:00,10,12,1499.0,2018-05-23,Wednesday,12,120.0,17988.0,10,Train
BRP,Aquafit  6.00-7.00pm,5-Apr-18,18:00:00,35,35,999.0,2018-04-05,Thursday,18,100.0,34965.0,35,Train
BRP,Aquafit  6.00-7.00pm,12-Apr-18,18:00:00,35,35,999.0,2018-04-12,Thursday,18,100.0,34965.0,35,Train
BRP,Aquafit  6.00-7.00pm,19-Apr-18,18:00:00,35,34,999.0,2018-04-19,Thursday,18,97.14,33966.0,35,Train
BRP,Aquafit  6.00-7.00pm,26-Apr-18,18:00:00,35,33,999.0,2018-04-26,Thursday,18,94.29,32967.0,35,Train
BRP,Aquafit  6.00-7.00pm,3-May-18,18:00:00,35,35,999.0,2018-05-03,Thursday,18,100.0,34965.0,35,Train
BRP,Aquafit  6.00-7.00pm,10-May-18,18:00:00,35,35,999.0,2018-05-10,Thursday,18,100.0,34965.0,35,Train
BRP,Aquafit  6.00-7.00pm,17-May-18,18:00:00,35,32,999.0,2018-05-17,Thursday,18,91.43,31968.0,35,Train
BRP,Aquafit  6.00-7.00pm,24-May-18,18:00:00,35,33,999.0,2018-05-24,Thursday,18,94.29,32967.0,35,Train
BRP,Aquafit  6.00-7.00pm,31-May-18,18:00:00,35,27,999.0,2018-05-31,Thursday,18,77.14,26973.0,35,Train
SBP,Aquafit  7.00-8.00pm,6-Apr-18,19:00:00,6,19,999.0,2018-04-06,Friday,19,316.67,18981.0,6,Train
SBP,Aquafit  7.00-8.00pm,13-Apr-18,19:00:00,6,25,999.0,2018-04-13,Friday,19,416.67,24975.0,6,Train
SBP,Aquafit  7.00-8.00pm,20-Apr-18,19:00:00,6,26,999.0,2018-04-20,Friday,19,433.33,25974.0,6,Train
SBP,Aquafit  7.00-8.00pm,27-Apr-18,19:00:00,6,31,999.0,2018-04-27,Friday,19,516.67,30969.0,6,Train
SBP,Aquafit  7.00-8.00pm,4-May-18,19:00:00,6,27,999.0,2018-05-04,Friday,19,450.0,26973.0,6,Train
SBP,Aquafit  7.00-8.00pm,11-May-18,19:00:00,6,29,999.0,2018-05-11,Friday,19,483.33,28971.0,6,Train
SBP,Aquafit  7.00-8.00pm,18-May-18,19:00:00,6,26,999.0,2018-05-18,Friday,19,433.33,25974.0,6,Train
BRP,Aquafit 11.00-12.00 Noon,6-Apr-18,11:00:00,35,31,999.0,2018-04-06,Friday,11,88.57,30969.0,35,Train
BRP,Aquafit 11.00-12.00 Noon,13-Apr-18,11:00:00,35,28,999.0,2018-04-13,Friday,11,80.0,27972.0,35,Train
BRP,Aquafit 11.00-12.00 Noon,20-Apr-18,11:00:00,35,34,999.0,2018-04-20,Friday,11,97.14,33966.0,35,Train
BRP,Aquafit 11.00-12.00 Noon,27-Apr-18,11:00:00,35,35,999.0,2018-04-27,Friday,11,100.0,34965.0,35,Train
BRP,Aquafit 11.00-12.00 Noon,4-May-18,11:00:00,35,33,999.0,2018-05-04,Friday,11,94.29,32967.0,35,Train
BRP,Aquafit 11.00-12.00 Noon,11-May-18,11:00:00,35,29,999.0,2018-05-11,Friday,11,82.86,28971.0,35,Train
BRP,Aquafit 11.00-12.00 Noon,18-May-18,11:00:00,35,28,999.0,2018-05-18,Friday,11,80.0,27972.0,35,Train
BRP,Aquafit 11.00-12.00 Noon,25-May-18,11:00:00,35,33,999.0,2018-05-25,Friday,11,94.29,32967.0,35,Train
BRP,Aquafit 11am - 12,2-Apr-18,11:00:00,35,13,999.0,2018-04-02,Monday,11,37.14,12987.0,35,Train
BRP,Aquafit 11am - 12,9-Apr-18,11:00:00,35,37,999.0,2018-04-09,Monday,11,105.71,36963.0,35,Train
BRP,Aquafit 11am - 12,16-Apr-18,11:00:00,35,35,999.0,2018-04-16,Monday,11,100.0,34965.0,35,Train
BRP,Aquafit 11am - 12,23-Apr-18,11:00:00,35,35,999.0,2018-04-23,Monday,11,100.0,34965.0,35,Train
BRP,Aquafit 11am - 12,30-Apr-18,11:00:00,35,35,999.0,2018-04-30,Monday,11,100.0,34965.0,35,Train
BRP,Aquafit 11am - 12,7-May-18,11:00:00,35,27,999.0,2018-05-07,Monday,11,77.14,26973.0,35,Train
BRP,Aquafit 11am - 12,14-May-18,11:00:00,35,34,999.0,2018-05-14,Monday,11,97.14,33966.0,35,Train
BRP,Aquafit 11am - 12,21-May-18,11:00:00,35,35,999.0,2018-05-21,Monday,11,100.0,34965.0,35,Train
BRP,Aquafit 11am - 12,28-May-18,11:00:00,35,30,999.0,2018-05-28,Monday,11,85.71,29970.0,35,Train
TSC,Aquafit 3.00-3.45pm,3-Apr-18,15:00:00,25,13,999.0,2018-04-03,Tuesday,15,52.0,12987.0,25,Train
TSC,Aquafit 3.00-3.45pm,10-Apr-18,15:00:00,25,14,999.0,2018-04-10,Tuesday,15,56.0,13986.0,25,Train
TSC,Aquafit 3.00-3.45pm,17-Apr-18,15:00:00,25,11,999.0,2018-04-17,Tuesday,15,44.0,10989.0,25,Train
TSC,Aquafit 3.00-3.45pm,24-Apr-18,15:00:00,25,8,999.0,2018-04-24,Tuesday,15,32.0,7992.0,25,Train
TSC,Aquafit 3.00-3.45pm,1-May-18,15:00:00,25,20,999.0,2018-05-01,Tuesday,15,80.0,19980.0,25,Train
TSC,Aquafit 3.00-3.45pm,8-May-18,15:00:00,25,14,999.0,2018-05-08,Tuesday,15,56.0,13986.0,25,Train
TSC,Aquafit 3.00-3.45pm,15-May-18,15:00:00,25,12,999.0,2018-05-15,Tuesday,15,48.0,11988.0,25,Train
TSC,Aquafit 3.00-3.45pm,22-May-18,15:00:00,25,18,999.0,2018-05-22,Tuesday,15,72.0,17982.0,25,Train
TSC,Aquafit 3.00-3.45pm,29-May-18,15:00:00,25,13,999.0,2018-05-29,Tuesday,15,52.0,12987.0,25,Train
SBP,Aquafit 6.00-7.00pm,4-Apr-18,18:00:00,35,35,999.0,2018-04-04,Wednesday,18,100.0,34965.0,35,Train
SBP,Aquafit 6.00-7.00pm,11-Apr-18,18:00:00,35,35,999.0,2018-04-11,Wednesday,18,100.0,34965.0,35,Train
SBP,Aquafit 6.00-7.00pm,18-Apr-18,18:00:00,35,32,999.0,2018-04-18,Wednesday,18,91.43,31968.0,35,Train
SBP,Aquafit 6.00-7.00pm,25-Apr-18,18:00:00,35,35,999.0,2018-04-25,Wednesday,18,100.0,34965.0,35,Train
SBP,Aquafit 6.00-7.00pm,2-May-18,18:00:00,35,31,999.0,2018-05-02,Wednesday,18,88.57,30969.0,35,Train
SBP,Aquafit 6.00-7.00pm,9-May-18,18:00:00,35,35,999.0,2018-05-09,Wednesday,18,100.0,34965.0,35,Train
SBP,Aquafit 6.00-7.00pm,16-May-18,18:00:00,35,31,999.0,2018-05-16,Wednesday,18,88.57,30969.0,35,Train
SBP,Aquafit 6.00-7.00pm,23-May-18,18:00:00,35,33,999.0,2018-05-23,Wednesday,18,94.29,32967.0,35,Train
SBP,Aquafit 6.00-7.00pm,30-May-18,18:00:00,35,34,999.0,2018-05-30,Wednesday,18,97.14,33966.0,35,Train
BRP,Aquafit 7.00-8.00pm,3-Apr-18,19:00:00,35,33,999.0,2018-04-03,Tuesday,19,94.29,32967.0,35,Train
BRP,Aquafit 7.00-8.00pm,10-Apr-18,19:00:00,35,32,999.0,2018-04-10,Tuesday,19,91.43,31968.0,35,Train
BRP,Aquafit 7.00-8.00pm,17-Apr-18,19:00:00,35,28,999.0,2018-04-17,Tuesday,19,80.0,27972.0,35,Train
BRP,Aquafit 7.00-8.00pm,24-Apr-18,19:00:00,35,32,999.0,2018-04-24,Tuesday,19,91.43,31968.0,35,Train
BRP,Aquafit 7.00-8.00pm,1-May-18,19:00:00,35,34,999.0,2018-05-01,Tuesday,19,97.14,33966.0,35,Train
BRP,Aquafit 7.00-8.00pm,8-May-18,19:00:00,35,32,999.0,2018-05-08,Tuesday,19,91.43,31968.0,35,Train
BRP,Aquafit 7.00-8.00pm,15-May-18,19:00:00,35,29,999.0,2018-05-15,Tuesday,19,82.86,28971.0,35,Train
BRP,Aquafit 7.00-8.00pm,22-May-18,19:00:00,35,29,999.0,2018-05-22,Tuesday,19,82.86,28971.0,35,Train
BRP,Aquafit 7.00-8.00pm,29-May-18,19:00:00,35,26,999.0,2018-05-29,Tuesday,19,74.29,25974.0,35,Train
HXP,Aquafit 7.00-8.00pm,10-Apr-18,19:00:00,20,12,999.0,2018-04-10,Tuesday,19,60.0,11988.0,20,Train
HXP,Aquafit 7.00-8.00pm,17-Apr-18,19:00:00,20,16,999.0,2018-04-17,Tuesday,19,80.0,15984.0,20,Train
HXP,Aquafit 7.00-8.00pm,24-Apr-18,19:00:00,20,15,999.0,2018-04-24,Tuesday,19,75.0,14985.0,20,Train
HXP,Aquafit 7.00-8.00pm,1-May-18,19:00:00,20,20,999.0,2018-05-01,Tuesday,19,100.0,19980.0,20,Train
HXP,Aquafit 7.00-8.00pm,8-May-18,19:00:00,20,20,999.0,2018-05-08,Tuesday,19,100.0,19980.0,20,Train
HXP,Aquafit 7.00-8.00pm,15-May-18,19:00:00,20,19,999.0,2018-05-15,Tuesday,19,95.0,18981.0,20,Train
HXP,Aquafit 7.00-8.00pm,22-May-18,19:00:00,20,20,999.0,2018-05-22,Tuesday,19,100.0,19980.0,20,Train
HXP,Aquafit 7.00-8.00pm,29-May-18,19:00:00,20,12,999.0,2018-05-29,Tuesday,19,60.0,11988.0,20,Train
SBP,Aquafit 7.00-8.00pm,9-Apr-18,19:00:00,35,29,999.0,2018-04-09,Monday,19,82.86,28971.0,35,Train
SBP,Aquafit 7.00-8.00pm,16-Apr-18,19:00:00,35,33,999.0,2018-04-16,Monday,19,94.29,32967.0,35,Train
SBP,Aquafit 7.00-8.00pm,23-Apr-18,19:00:00,35,27,999.0,2018-04-23,Monday,19,77.14,26973.0,35,Train
SBP,Aquafit 7.00-8.00pm,30-Apr-18,19:00:00,35,34,999.0,2018-04-30,Monday,19,97.14,33966.0,35,Train
SBP,Aquafit 7.00-8.00pm,14-May-18,19:00:00,35,33,999.0,2018-05-14,Monday,19,94.29,32967.0,35,Train
SBP,Aquafit 7.00-8.00pm,21-May-18,19:00:00,35,34,999.0,2018-05-21,Monday,19,97.14,33966.0,35,Train
TSC,Aquafit 7.15-8.15pm,3-Apr-18,19:15:00,25,18,999.0,2018-04-03,Tuesday,19,72.0,17982.0,25,Train
TSC,Aquafit 7.15-8.15pm,5-Apr-18,19:15:00,25,2,999.0,2018-04-05,Thursday,19,8.0,1998.0,25,Train
TSC,Aquafit 7.15-8.15pm,10-Apr-18,19:15:00,25,13,999.0,2018-04-10,Tuesday,19,52.0,12987.0,25,Train
TSC,Aquafit 7.15-8.15pm,12-Apr-18,19:15:00,25,9,999.0,2018-04-12,Thursday,19,36.0,8991.0,25,Train
TSC,Aquafit 7.15-8.15pm,17-Apr-18,19:15:00,25,15,999.0,2018-04-17,Tuesday,19,60.0,14985.0,25,Train
TSC,Aquafit 7.15-8.15pm,19-Apr-18,19:15:00,25,9,999.0,2018-04-19,Thursday,19,36.0,8991.0,25,Train
TSC,Aquafit 7.15-8.15pm,24-Apr-18,19:15:00,25,16,999.0,2018-04-24,Tuesday,19,64.0,15984.0,25,Train
TSC,Aquafit 7.15-8.15pm,26-Apr-18,19:15:00,25,17,999.0,2018-04-26,Thursday,19,68.0,16983.0,25,Train
TSC,Aquafit 7.15-8.15pm,1-May-18,19:15:00,25,25,999.0,2018-05-01,Tuesday,19,100.0,24975.0,25,Train
TSC,Aquafit 7.15-8.15pm,3-May-18,19:15:00,25,18,999.0,2018-05-03,Thursday,19,72.0,17982.0,25,Train
TSC,Aquafit 7.15-8.15pm,8-May-18,19:15:00,25,11,999.0,2018-05-08,Tuesday,19,44.0,10989.0,25,Train
TSC,Aquafit 7.15-8.15pm,10-May-18,19:15:00,25,7,999.0,2018-05-10,Thursday,19,28.0,6993.0,25,Train
TSC,Aquafit 7.15-8.15pm,15-May-18,19:15:00,25,21,999.0,2018-05-15,Tuesday,19,84.0,20979.0,25,Train
TSC,Aquafit 7.15-8.15pm,17-May-18,7:15:00,25,1,999.0,2018-05-17,Thursday,7,4.0,999.0,25,Train
TSC,Aquafit 7.15-8.15pm,22-May-18,19:15:00,25,21,999.0,2018-05-22,Tuesday,19,84.0,20979.0,25,Train
TSC,Aquafit 7.15-8.15pm,24-May-18,19:15:00,25,13,999.0,2018-05-24,Thursday,19,52.0,12987.0,25,Train
TSC,Aquafit 7.15-8.15pm,29-May-18,19:15:00,25,19,999.0,2018-05-29,Tuesday,19,76.0,18981.0,25,Train
TSC,Aquafit 7.15-8.15pm,31-May-18,19:15:00,25,11,999.0,2018-05-31,Thursday,19,44.0,10989.0,25,Train
TSC,Aquafit Beginners 10-11am,5-Apr-18,10:00:00,25,13,1499.0,2018-04-05,Thursday,10,52.0,19487.0,25,Train
TSC,Aquafit Beginners 10-11am,12-Apr-18,10:00:00,25,18,1499.0,2018-04-12,Thursday,10,72.0,26982.0,25,Train
TSC,Aquafit Beginners 10-11am,19-Apr-18,10:00:00,25,16,1499.0,2018-04-19,Thursday,10,64.0,23984.0,25,Train
TSC,Aquafit Beginners 10-11am,26-Apr-18,10:00:00,25,19,1499.0,2018-04-26,Thursday,10,76.0,28481.0,25,Train
TSC,Aquafit Beginners 10-11am,3-May-18,10:00:00,25,18,1499.0,2018-05-03,Thursday,10,72.0,26982.0,25,Train
TSC,Aquafit Beginners 10-11am,10-May-18,10:00:00,25,22,1499.0,2018-05-10,Thursday,10,88.0,32978.0,25,Train
TSC,Aquafit Beginners 10-11am,17-May-18,10:00:00,25,14,1499.0,2018-05-17,Thursday,10,56.0,20986.0,25,Train
TSC,Aquafit Beginners 10-11am,24-May-18,10:00:00,25,18,1499.0,2018-05-24,Thursday,10,72.0,26982.0,25,Train
TSC,Aquafit Beginners 10-11am,31-May-18,10:00:00,25,18,1499.0,2018-05-31,Thursday,10,72.0,26982.0,25,Train
HXP,Aquafit Ladiesonly,8-Apr-18,16:30:00,25,21,999.0,2018-04-08,Sunday,16,84.0,20979.0,25,Train
HXP,Aquafit Ladiesonly,15-Apr-18,16:30:00,25,20,999.0,2018-04-15,Sunday,16,80.0,19980.0,25,Train
BRP,Aquatots 10.30-11am,16-Apr-18,10:30:00,10,3,999.0,2018-04-16,Monday,10,30.0,2997.0,10,Train
BRP,Aquatots 10.30-11am,23-Apr-18,10:30:00,10,3,999.0,2018-04-23,Monday,10,30.0,2997.0,10,Train
BRP,Aquatots 10.30-11am,30-Apr-18,10:30:00,10,4,999.0,2018-04-30,Monday,10,40.0,3996.0,10,Train
BRP,Aquatots 10.30-11am,14-May-18,10:30:00,10,7,999.0,2018-05-14,Monday,10,70.0,6993.0,10,Train
BRP,Aquatots 10.30-11am,21-May-18,10:30:00,10,4,999.0,2018-05-21,Monday,10,40.0,3996.0,10,Train
SBP,Aquatots 12.30- 13.00pm,16-Apr-18,12:30:00,10,2,999.0,2018-04-16,Monday,12,20.0,1998.0,10,Train
SBP,Aquatots 12.30- 13.00pm,30-Apr-18,12:30:00,10,3,999.0,2018-04-30,Monday,12,30.0,2997.0,10,Train
SBP,Aquatots 12.30- 13.00pm,14-May-18,12:30:00,10,4,999.0,2018-05-14,Monday,12,40.0,3996.0,10,Train
SBP,Aquatots 12.30- 13.00pm,21-May-18,12:30:00,10,3,999.0,2018-05-21,Monday,12,30.0,2997.0,10,Train
TSC,Aquatots-11.00-11.45am,6-Apr-18,11:00:00,15,6,999.0,2018-04-06,Friday,11,40.0,5994.0,15,Train
TSC,Aquatots-11.00-11.45am,13-Apr-18,11:00:00,15,8,999.0,2018-04-13,Friday,11,53.33,7992.0,15,Train
TSC,Aquatots-11.00-11.45am,20-Apr-18,11:00:00,15,5,999.0,2018-04-20,Friday,11,33.33,4995.0,15,Train
TSC,Aquatots-11.00-11.45am,27-Apr-18,11:00:00,15,6,999.0,2018-04-27,Friday,11,40.0,5994.0,15,Train
TSC,Aquatots-11.00-11.45am,11-May-18,11:00:00,15,3,999.0,2018-05-11,Friday,11,20.0,2997.0,15,Train
TSC,Aquatots-11.00-11.45am,18-May-18,11:00:00,15,6,999.0,2018-05-18,Friday,11,40.0,5994.0,15,Train
TSC,Aquatots-11.00-11.45am,25-May-18,11:00:00,15,4,999.0,2018-05-25,Friday,11,26.67,3996.0,15,Train
BRP,Aquatots/baby 11.30-12.00,4-Apr-18,11:30:00,10,6,1499.0,2018-04-04,Wednesday,11,60.0,8994.0,10,Train
BRP,Aquatots/baby 11.30-12.00,11-Apr-18,11:30:00,10,2,1499.0,2018-04-11,Wednesday,11,20.0,2998.0,10,Train
BRP,Aquatots/baby 11.30-12.00,18-Apr-18,11:30:00,10,6,1499.0,2018-04-18,Wednesday,11,60.0,8994.0,10,Train
BRP,Aquatots/baby 11.30-12.00,25-Apr-18,11:30:00,10,6,1499.0,2018-04-25,Wednesday,11,60.0,8994.0,10,Train
BRP,Aquatots/baby 11.30-12.00,2-May-18,11:30:00,10,4,1499.0,2018-05-02,Wednesday,11,40.0,5996.0,10,Train
BRP,Aquatots/baby 11.30-12.00,9-May-18,11:30:00,10,7,1499.0,2018-05-09,Wednesday,11,70.0,10493.0,10,Train
BRP,Aquatots/baby 11.30-12.00,23-May-18,11:30:00,10,1,1499.0,2018-05-23,Wednesday,11,10.0,1499.0,10,Train
NBL,B L T Exercise,10-Apr-18,14:15:00,40,1,1999.0,2018-04-10,Tuesday,14,2.5,1999.0,40,Train
SBP,Ballroom Dance 2.30-3.30,6-Apr-18,14:30:00,35,2,2999.0,2018-04-06,Friday,14,5.71,5998.0,35,Train
SBP,Ballroom Dance 2.30-3.30,13-Apr-18,14:30:00,35,8,2999.0,2018-04-13,Friday,14,22.86,23992.0,35,Train
SBP,Ballroom Dance 2.30-3.30,20-Apr-18,14:30:00,35,8,2999.0,2018-04-20,Friday,14,22.86,23992.0,35,Train
SBP,Ballroom Dance 2.30-3.30,27-Apr-18,14:30:00,35,10,2999.0,2018-04-27,Friday,14,28.57,29990.0,35,Train
SBP,Ballroom Dance 2.30-3.30,4-May-18,14:30:00,35,4,2999.0,2018-05-04,Friday,14,11.43,11996.0,35,Train
SBP,Ballroom Dance 2.30-3.30,11-May-18,14:30:00,35,6,2999.0,2018-05-11,Friday,14,17.14,17994.0,35,Train
SBP,Ballroom Dance 2.30-3.30,18-May-18,14:30:00,35,5,2999.0,2018-05-18,Friday,14,14.29,14995.0,35,Train
SBP,Ballroom Dance 2.30-3.30,25-May-18,14:30:00,35,9,2999.0,2018-05-25,Friday,14,25.71,26991.0,35,Train
TSC,Bar Pilate 11.30-12.30pm,6-Apr-18,11:30:00,24,15,2999.0,2018-04-06,Friday,11,62.5,44985.0,24,Train
TSC,Bar Pilate 11.30-12.30pm,13-Apr-18,11:30:00,24,12,2999.0,2018-04-13,Friday,11,50.0,35988.0,24,Train
TSC,Bar Pilate 11.30-12.30pm,20-Apr-18,11:30:00,24,14,2999.0,2018-04-20,Friday,11,58.33,41986.0,24,Train
TSC,Bar Pilate 11.30-12.30pm,27-Apr-18,11:30:00,24,14,2999.0,2018-04-27,Friday,11,58.33,41986.0,24,Train
TSC,Bar Pilate 11.30-12.30pm,4-May-18,11:30:00,24,16,2999.0,2018-05-04,Friday,11,66.67,47984.0,24,Train
TSC,Bar Pilate 11.30-12.30pm,11-May-18,11:30:00,24,15,2999.0,2018-05-11,Friday,11,62.5,44985.0,24,Train
TSC,Bar Pilate 11.30-12.30pm,18-May-18,11:30:00,24,10,2999.0,2018-05-18,Friday,11,41.67,29990.0,24,Train
TSC,Bar Pilate 11.30-12.30pm,25-May-18,11:30:00,24,9,2999.0,2018-05-25,Friday,11,37.5,26991.0,24,Train
NBL,Barre Pilates   12-1pm,7-Apr-18,12:00:00,60,10,2999.0,2018-04-07,Saturday,12,16.67,29990.0,60,Train
NBL,Barre Pilates   12-1pm,21-Apr-18,12:00:00,60,16,2999.0,2018-04-21,Saturday,12,26.67,47984.0,60,Train
NBL,Barre Pilates   12-1pm,28-Apr-18,12:00:00,60,13,2999.0,2018-04-28,Saturday,12,21.67,38987.0,60,Train
NBL,Barre Pilates   12-1pm,5-May-18,12:00:00,60,13,2999.0,2018-05-05,Saturday,12,21.67,38987.0,60,Train
NBL,Barre Pilates   12-1pm,12-May-18,12:00:00,60,9,2999.0,2018-05-12,Saturday,12,15.0,26991.0,60,Train
NBL,Barre Pilates   12-1pm,19-May-18,12:00:00,60,10,2999.0,2018-05-19,Saturday,12,16.67,29990.0,60,Train
NBL,Barre Pilates   12-1pm,26-May-18,12:00:00,60,16,2999.0,2018-05-26,Saturday,12,26.67,47984.0,60,Train
TSC,Barre Pilates 8.30-9.30am,7-Apr-18,8:30:00,24,22,2999.0,2018-04-07,Saturday,8,91.67,65978.0,24,Train
TSC,Barre Pilates 8.30-9.30am,14-Apr-18,8:30:00,24,19,2999.0,2018-04-14,Saturday,8,79.17,56981.0,24,Train
TSC,Barre Pilates 8.30-9.30am,21-Apr-18,8:30:00,24,24,2999.0,2018-04-21,Saturday,8,100.0,71976.0,24,Train
TSC,Barre Pilates 8.30-9.30am,28-Apr-18,8:30:00,24,23,2999.0,2018-04-28,Saturday,8,95.83,68977.0,24,Train
TSC,Barre Pilates 8.30-9.30am,5-May-18,8:30:00,24,22,2999.0,2018-05-05,Saturday,8,91.67,65978.0,24,Train
TSC,Barre Pilates 8.30-9.30am,12-May-18,8:30:00,24,23,2999.0,2018-05-12,Saturday,8,95.83,68977.0,24,Train
TSC,Barre Pilates 8.30-9.30am,19-May-18,8:30:00,24,21,2999.0,2018-05-19,Saturday,8,87.5,62979.0,24,Train
TSC,Barre Pilates 8.30-9.30am,26-May-18,8:30:00,24,15,2999.0,2018-05-26,Saturday,8,62.5,44985.0,24,Train
BRP,Basic Stretch Class,23-May-18,18:30:00,35,23,499.0,2018-05-23,Wednesday,18,65.71,11477.0,35,Train
BRP,Basic Stretch Class,30-May-18,18:30:00,35,10,499.0,2018-05-30,Wednesday,18,28.57,4990.0,35,Train
HXP,Better Living,6-Apr-18,9:00:00,40,1,1499.0,2018-04-06,Friday,9,2.5,1499.0,40,Train
HXP,Better Living,4-May-18,9:00:00,40,2,1499.0,2018-05-04,Friday,9,5.0,2998.0,40,Train
HXP,Better Living,11-May-18,9:00:00,40,3,1499.0,2018-05-11,Friday,9,7.5,4497.0,40,Train
HXP,Better Living,18-May-18,9:00:00,40,2,1499.0,2018-05-18,Friday,9,5.0,2998.0,40,Train
HXP,Better Living,25-May-18,9:00:00,40,2,1499.0,2018-05-25,Friday,9,5.0,2998.0,40,Train
